date,b_u_y,n_a_m_e___D_e_a_l_e_r___H_e_d_g_i_n_g,n_a_m_e___D_e_a_l_e_r___s_e_l_f,n_a_m_e___F_o_r_e_i_g_n___D_e_a_l_e_r___S_e_l_f,n_a_m_e___F_o_r_e_i_g_n___I_n_v_e_s_t_o_r,n_a_m_e___I_n_v_e_s_t_m_e_n_t___T_r_u_s_t,s_e_l_l,RecentlyDeclareDate,Trading_Volume_shifted,Trading_money_shifted,open_shifted,max_shifted,min_shifted,close_shifted,spread_shifted,Trading_turnover_shifted,MACD_shifted,Signal Line_shifted,MACD Histogram_shifted,ADX_shifted,+DI_shifted,-DI_shifted,%K_shifted,%D_shifted,RSI_shifted,Bias_shifted,MarginPurchaseBuy_shifted,MarginPurchaseCashRepayment_shifted,MarginPurchaseLimit_shifted,MarginPurchaseSell_shifted,MarginPurchaseTodayBalance_shifted,MarginPurchaseYesterdayBalance_shifted,OffsetLoanAndShort_shifted,ShortSaleBuy_shifted,ShortSaleCashRepayment_shifted,ShortSaleLimit_shifted,ShortSaleSell_shifted,ShortSaleTodayBalance_shifted,ShortSaleYesterdayBalance_shifted,ForeignInvestmentRemainingShares_shifted,ForeignInvestmentShares_shifted,ForeignInvestmentRemainRatio_shifted,ForeignInvestmentSharesRatio_shifted,NumberOfSharesIssued_shifted,people_0_shifted,people_500_shifted,people_2500_shifted,people_7500_shifted,people_12500_shifted,people_17500_shifted,people_25000_shifted,people_35000_shifted,people_45000_shifted,people_75000_shifted,people_150000_shifted,people_300000_shifted,people_500000_shifted,people_700000_shifted,people_900000_shifted,percent_0_shifted,percent_500_shifted,percent_2500_shifted,percent_7500_shifted,percent_12500_shifted,percent_17500_shifted,percent_25000_shifted,percent_35000_shifted,percent_45000_shifted,percent_75000_shifted,percent_150000_shifted,percent_300000_shifted,percent_500000_shifted,percent_700000_shifted,percent_900000_shifted,unit_0_shifted,unit_500_shifted,unit_2500_shifted,unit_7500_shifted,unit_12500_shifted,unit_17500_shifted,unit_25000_shifted,unit_35000_shifted,unit_45000_shifted,unit_75000_shifted,unit_150000_shifted,unit_300000_shifted,unit_500000_shifted,unit_700000_shifted,unit_900000_shifted,Returns
2020-12-25,4443594,0.0,0.0,0.0,1.0,0.0,953039,2020-05-25,40625502.0,20690792789.0,508.0,512.0,507.0,510.0,2.0,20638.0,10.745315313261585,12.25306058069867,-1.507745267437084,35.310627136434555,30.905784527155543,18.391412754122623,65.47989711655605,63.025134244844544,59.61411928970378,1.482439558252908,337.0,27.0,6482595.0,662.0,24173.0,24525.0,103.0,2.0,0.0,6482595.0,159.0,352.0,195.0,6137520219.0,19792860239.0,23.66,76.33,25930380458.0,607982.0,288656.0,252656.0,31825.0,11200.0,5424.0,5506.0,2628.0,1647.0,3155.0,1689.0,1125.0,474.0,288.0,191.0,100.0,0.17,1.83,0.89,0.53,0.37,0.52,0.35,0.28,0.85,0.9,1.2,0.88,0.76,0.65,25930380458.0,44892725.0,476782459.0,232775119.0,137932090.0,95993378.0,135424956.0,91340703.0,74343942.0,220748500.0,233985017.0,312034063.0,230522456.0,198398126.0,170406516.0,-0.011696039763191298
2020-12-31,18676699,0.0,0.0,0.0,1.0,0.0,14068882,2020-05-25,12581145.0,6449612552.0,514.0,515.0,510.0,511.0,1.0,14988.0,8.152427803009175,10.088652275258465,-1.9362244722492896,33.224817336494475,30.741391782938756,16.499055906321512,34.574314574314506,42.2991822991823,58.48568067411026,0.6648608717064762,854.0,29.0,6482595.0,414.0,24809.0,24398.0,1.0,9.0,0.0,6482595.0,8.0,399.0,400.0,6115696884.0,19814683574.0,23.58,76.41,25930380458.0,611077.0,291503.0,252873.0,31835.0,11224.0,5429.0,5489.0,2626.0,1646.0,3172.0,1678.0,1120.0,484.0,279.0,201.0,100.0,0.17,1.84,0.89,0.53,0.37,0.52,0.35,0.28,0.85,0.89,1.19,0.9,0.74,0.69,25930380458.0,45173553.0,477228836.0,232776959.0,138208466.0,96096239.0,135067008.0,91254529.0,74284912.0,221794941.0,231922126.0,310022481.0,235460466.0,192510034.0,179511951.0,0.0019588644853329716
2021-01-08,31558099,0.0,0.0,0.0,1.0,0.0,31244858,2020-05-25,31173332.0,16437646054.0,526.0,530.0,524.0,530.0,5.0,25138.0,9.093861933794244,9.108374514782842,-0.014512580988597534,34.225415624110575,37.00927679883869,13.440301807846547,94.8717948717948,77.46438746438746,69.22424416112713,3.2031934573069902,1350.0,18.0,6482595.0,1980.0,22933.0,23581.0,3.0,40.0,0.0,6482595.0,154.0,591.0,477.0,6090604912.0,19839775546.0,23.48,76.51,25930380458.0,605914.0,292984.0,246828.0,31387.0,11147.0,5409.0,5450.0,2632.0,1646.0,3147.0,1686.0,1116.0,485.0,275.0,200.0,100.0,0.17,1.8,0.88,0.52,0.36,0.51,0.35,0.28,0.84,0.89,1.19,0.91,0.73,0.68,25930380458.0,45325002.0,466789641.0,229434813.0,137239446.0,95844081.0,134029386.0,91513306.0,74311386.0,219985373.0,233109457.0,309250911.0,236509713.0,189627420.0,178480626.0,0.036507416342463135
2021-01-15,49815093,0.0,0.0,0.0,1.0,0.0,41645018,2020-05-25,62957148.0,36339702855.0,580.0,580.0,571.0,580.0,15.0,56426.0,17.323808482785353,12.345527963361471,4.9782805194238815,44.10772461239207,53.0836351083909,7.318503553652434,93.31420068027205,92.94768833459308,84.35799046389573,10.792741165234002,2498.0,11.0,6482595.0,2989.0,24474.0,24976.0,40.0,153.0,1.0,6482595.0,171.0,1028.0,1011.0,6064953589.0,19865426869.0,23.38,76.61,25930380458.0,0.0,299349.0,245181.0,31198.0,11095.0,5417.0,5407.0,2636.0,1630.0,3163.0,1692.0,1120.0,488.0,269.0,201.0,-0.0,0.17,1.78,0.87,0.52,0.37,0.51,0.35,0.28,0.85,0.9,1.19,0.91,0.71,0.69,-810.0,46097576.0,463032765.0,228084670.0,136602141.0,96047851.0,133017395.0,91656974.0,73568836.0,221458432.0,234897742.0,310456940.0,238031463.0,185381058.0,179547902.0,0.09015109699429748
2021-01-22,20293027,0.0,0.0,0.0,1.0,0.0,81376781,2020-05-25,100998199.0,61876473170.0,621.0,625.0,601.0,601.0,9.0,105961.0,25.792997662036782,20.097614214557574,5.695383447479209,54.36887439157351,56.05220669920761,7.103697046645414,88.58955938697312,93.22668870082663,79.08263036486603,10.325837540156035,3641.0,45.0,6482595.0,4109.0,28167.0,28680.0,47.0,126.0,0.0,6482595.0,175.0,1088.0,1039.0,6111693440.0,19818687018.0,23.56,76.43,25930380458.0,662046.0,326626.0,267404.0,32584.0,11433.0,5561.0,5514.0,2722.0,1668.0,3215.0,1708.0,1137.0,491.0,257.0,207.0,100.0,0.19,1.92,0.91,0.54,0.38,0.52,0.36,0.29,0.86,0.9,1.21,0.92,0.68,0.71,25930380458.0,49588664.0,499904149.0,238344793.0,140887409.0,98688900.0,135635766.0,94698617.0,75376490.0,224742967.0,235920282.0,316052192.0,238873048.0,177430614.0,185352145.0,0.035566830994742574
2021-01-29,42681652,0.0,0.0,0.0,1.0,0.0,60166783,2020-05-25,134238314.0,88023707664.0,649.0,665.0,649.0,649.0,-24.0,235186.0,36.30837031934436,28.708471666538976,7.599898652805386,61.018032280814104,55.94086332195916,5.9568485200946,90.9374014506464,93.28119831262718,75.27025701885874,12.43936243936243,5927.0,362.0,6482595.0,3121.0,33875.0,31431.0,41.0,495.0,1.0,6482595.0,38.0,1190.0,1648.0,6186418392.0,19743962066.0,23.85,76.14,25930380458.0,0.0,359555.0,274079.0,32988.0,11553.0,5596.0,5536.0,2745.0,1642.0,3251.0,1708.0,1162.0,496.0,266.0,193.0,-0.0,0.2,1.97,0.93,0.54,0.38,0.52,0.36,0.28,0.87,0.91,1.24,0.93,0.7,0.66,-85000.0,53881740.0,511032106.0,241334691.0,142411791.0,99213565.0,136120350.0,95520990.0,74048605.0,227034717.0,236167476.0,321734284.0,241391744.0,183565302.0,172453163.0,0.07683778216888235
2021-02-05,23488116,0.0,0.0,0.0,1.0,0.0,30550049,2020-05-25,96875889.0,58399782288.0,619.0,619.0,591.0,591.0,-10.0,129394.0,22.964376556098955,28.37765369002813,-5.413277133929174,53.645700499558416,39.0525042974575,20.094379492721114,25.24445899016337,39.02034582446951,51.84131494552325,-1.541024573094544,2925.0,180.0,6482595.0,3153.0,36901.0,37309.0,26.0,125.0,1.0,6482595.0,79.0,775.0,822.0,6274459151.0,19655921307.0,24.19,75.8,25930380458.0,794292.0,419936.0,302004.0,35392.0,12233.0,5768.0,5742.0,2835.0,1722.0,3280.0,1743.0,1168.0,494.0,281.0,184.0,100.0,0.24,2.18,0.99,0.58,0.39,0.54,0.38,0.29,0.88,0.92,1.24,0.92,0.74,0.63,25930380458.0,63107015.0,567051223.0,258337240.0,150946694.0,102124438.0,141038853.0,98613964.0,77761566.0,229284863.0,240692608.0,324121725.0,241137192.0,193963719.0,164647136.0,-0.0936166992979918
2021-02-26,49746750,0.0,0.0,0.0,1.0,0.0,113497446,2020-05-25,57350831.0,36435290641.0,638.0,641.0,631.0,632.0,5.0,51140.0,20.102395143959143,23.25728896087276,-3.154893816913617,48.127205389769465,40.520118131172254,18.925738754815228,46.37681159420282,44.44444444444442,62.00395617885983,2.2240194096239385,1603.0,75.0,6482595.0,2059.0,32450.0,32981.0,16.0,80.0,1.0,6482595.0,80.0,903.0,904.0,6280970031.0,19649410427.0,24.22,75.77,25930380458.0,808169.0,433232.0,302616.0,35319.0,12256.0,5788.0,5737.0,2827.0,1737.0,3288.0,1732.0,1166.0,494.0,279.0,187.0,100.0,0.25,2.18,0.99,0.58,0.39,0.54,0.37,0.3,0.88,0.92,1.24,0.92,0.74,0.64,25930380458.0,64987796.0,566317771.0,257855478.0,151134995.0,102516316.0,140771966.0,98342825.0,78472637.0,230057054.0,239408728.0,323372065.0,241097345.0,193094346.0,167217308.0,0.06707337674075925
2021-03-05,27323019,0.0,0.0,0.0,1.0,0.0,49636114,2020-05-25,137933162.0,84194194399.0,611.0,618.0,606.0,606.0,-29.0,212428.0,13.464023847829594,19.348275091877092,-5.884251244047498,37.545331389388046,30.38063711277098,30.921774305362483,43.209876543209795,54.869684499314104,46.712261022718096,-4.136676421735344,4383.0,173.0,6482595.0,1119.0,35217.0,32126.0,16.0,164.0,0.0,6482595.0,96.0,690.0,758.0,6385153487.0,19545226971.0,24.62,75.37,25930380458.0,840204.0,458632.0,308383.0,35910.0,12347.0,5887.0,5803.0,2791.0,1754.0,3320.0,1734.0,1173.0,480.0,291.0,183.0,100.0,0.26,2.22,1.01,0.58,0.4,0.54,0.37,0.3,0.89,0.92,1.25,0.9,0.77,0.63,25930380458.0,68023965.0,577313667.0,262206360.0,152300522.0,104263011.0,142537671.0,97137936.0,79185641.0,232801900.0,240644091.0,326599057.0,233639874.0,201334705.0,164266323.0,-0.04200940807754297
2021-03-12,15847169,0.0,0.0,0.0,1.0,0.0,13329523,2020-05-25,85579527.0,50968119396.0,588.0,605.0,584.0,601.0,0.0,127693.0,4.45165911401557,12.191872228387748,-7.740213114372178,29.597980296293958,23.218727346010397,31.624375775883927,17.193792940061527,21.338413751349055,45.548969268172144,-3.8707613563659695,2563.0,39.0,6482595.0,1488.0,37639.0,36603.0,48.0,86.0,0.0,6482595.0,145.0,578.0,519.0,6451200174.0,19479180284.0,24.87,75.12,25930380458.0,906135.0,496832.0,333249.0,37850.0,12810.0,6089.0,5915.0,2870.0,1764.0,3360.0,1747.0,1186.0,476.0,287.0,182.0,100.0,0.28,2.4,1.06,0.6,0.41,0.56,0.38,0.3,0.9,0.93,1.27,0.89,0.76,0.62,25930380458.0,74690698.0,623564688.0,276621475.0,158156299.0,107738199.0,145358805.0,99739426.0,79642809.0,235091492.0,241671933.0,331497314.0,232589117.0,198506184.0,163152387.0,-0.008285051534106917
2021-03-19,35137671,0.0,0.0,0.0,1.0,0.0,57653373,2020-05-25,33876990.0,20780886905.0,615.0,618.0,609.0,614.0,5.0,36145.0,-0.4731263809118218,3.920321906926914,-4.393448287838735,23.342109307213747,29.00197084853211,29.127844820935195,28.854067742956563,21.507710396599265,51.29331457301242,-1.4999598941204817,1219.0,65.0,6482595.0,2733.0,36749.0,38328.0,0.0,0.0,5.0,6482595.0,0.0,0.0,5.0,6488528322.0,19441852136.0,25.02,74.97,25930380458.0,940994.0,520926.0,342841.0,38612.0,12978.0,6224.0,5973.0,2878.0,1798.0,3364.0,1746.0,1194.0,472.0,286.0,188.0,100.0,0.3,2.47,1.08,0.61,0.42,0.56,0.38,0.31,0.9,0.92,1.28,0.88,0.76,0.64,25930380458.0,78998116.0,641831931.0,281953308.0,160296786.0,110234692.0,146842025.0,100103605.0,81203965.0,235774746.0,241012577.0,332268927.0,230173653.0,197830212.0,168394322.0,0.021399993611934866
2021-03-26,18040776,0.0,0.0,0.0,1.0,0.0,11180942,2020-05-25,74960854.0,44407634402.0,594.0,598.0,591.0,591.0,-11.0,106938.0,-2.6874165965805332,0.3714279800703629,-3.058844576650896,18.156421556415832,23.68848976158057,32.51818416663302,34.75033738191626,42.87152039159175,41.86396036507278,-3.7145650048875782,1902.0,31.0,6482595.0,1818.0,38175.0,38122.0,2.0,31.0,0.0,6482595.0,39.0,96.0,88.0,6537737896.0,19392642562.0,25.21,74.78,25930380458.0,946692.0,526147.0,343032.0,38760.0,13068.0,6253.0,5974.0,2894.0,1805.0,3365.0,1749.0,1185.0,471.0,292.0,189.0,100.0,0.3,2.47,1.09,0.62,0.42,0.56,0.38,0.31,0.9,0.93,1.27,0.88,0.77,0.65,25930380458.0,79850126.0,642920492.0,282883166.0,161444532.0,110743987.0,146889962.0,100682398.0,81522646.0,235877454.0,242455685.0,330960788.0,229721248.0,202076860.0,169681117.0,-0.038178910741044285
2021-04-01,33838458,0.0,0.0,0.0,1.0,0.0,11269514,2020-05-25,37937242.0,22271364837.0,582.0,592.0,580.0,590.0,15.0,49718.0,-7.1671757054016325,-3.9440483564502804,-3.223127348951352,19.527096831583858,23.612029304384233,33.94011697997231,20.907210401891188,19.658070395011304,44.64368966242219,-1.6748604282976345,1852.0,99.0,6482595.0,2435.0,42256.0,42938.0,5.0,62.0,7.0,6482595.0,262.0,376.0,183.0,6623401433.0,19306979025.0,25.54,74.45,25930380458.0,0.0,556157.0,363543.0,40572.0,13565.0,6488.0,6123.0,2964.0,1830.0,3417.0,1775.0,1181.0,484.0,285.0,178.0,-0.0,0.33,2.63,1.14,0.64,0.44,0.58,0.39,0.31,0.92,0.94,1.27,0.91,0.76,0.61,-170000.0,86908127.0,684456543.0,295959797.0,167653216.0,114916409.0,150567537.0,103078890.0,82653713.0,239922432.0,245719637.0,330090295.0,237076197.0,197116084.0,159690170.0,-0.0016934805063330315
2021-04-09,19843837,0.0,0.0,0.0,1.0,0.0,13245171,2020-05-25,45972766.0,27520742963.0,598.0,602.0,594.0,602.0,15.0,48170.0,-4.770251573721794,-4.862863837077712,0.09261226335591832,17.34187583513724,25.40885250300862,30.877201447193592,54.797979797979735,52.75673400673401,50.90367866389302,0.7700033478406466,1344.0,45.0,6482595.0,2824.0,39942.0,41467.0,0.0,0.0,1.0,6482595.0,0.0,0.0,1.0,6603104935.0,19327275523.0,25.46,74.53,25930380458.0,0.0,560861.0,361305.0,40581.0,13585.0,6468.0,6130.0,2981.0,1814.0,3429.0,1778.0,1179.0,487.0,280.0,182.0,-0.0,0.33,2.62,1.14,0.64,0.44,0.58,0.4,0.31,0.92,0.94,1.26,0.92,0.74,0.62,-1000.0,87946943.0,681120420.0,296007423.0,167890184.0,114601871.0,150653309.0,103726850.0,81893076.0,240686669.0,245832850.0,329190363.0,239816122.0,194129053.0,163331394.0,0.020134908409055807
2021-04-16,13362726,0.0,0.0,0.0,1.0,0.0,22206896,2020-05-25,31601619.0,19344167081.0,618.0,618.0,609.0,610.0,-3.0,28920.0,-0.022028654300243034,-2.7037251693337603,2.6816965150335172,13.7230940738936,29.654400271073932,27.3995939113618,87.92270531400959,86.42219294393207,53.894860180214636,1.6666666666666667,1053.0,10.0,6482595.0,1422.0,38651.0,39030.0,36.0,4.0,0.0,6482595.0,25.0,64.0,43.0,6574575510.0,19355804948.0,25.35,74.64,25930380458.0,0.0,552098.0,348987.0,39624.0,13379.0,6388.0,6081.0,2947.0,1815.0,3417.0,1761.0,1175.0,483.0,276.0,180.0,-0.0,0.33,2.53,1.11,0.63,0.43,0.57,0.39,0.31,0.92,0.94,1.26,0.91,0.73,0.62,-18000.0,86485534.0,658289820.0,289067531.0,165249569.0,113124331.0,149456973.0,102467058.0,81970374.0,239774111.0,243830244.0,327846762.0,238045224.0,191541867.0,161255318.0,0.013201511858535981
2021-04-23,18894157,0.0,0.0,0.0,1.0,0.0,9715441,2020-05-25,49952191.0,30335377876.0,610.0,611.0,603.0,610.0,-9.0,67601.0,2.1191987135644013,0.027206334610560885,2.09199237895384,10.480789009517148,24.45979109794348,26.023248821127055,88.14102564102556,84.24145299145299,52.75377015907985,1.6666666666666667,2245.0,21.0,6482595.0,2715.0,39167.0,39658.0,8.0,87.0,2.0,6482595.0,12.0,110.0,187.0,6580550519.0,19349829939.0,25.37,74.62,25930380458.0,0.0,545098.0,345284.0,39338.0,13332.0,6351.0,6077.0,2938.0,1825.0,3422.0,1758.0,1174.0,488.0,269.0,178.0,-0.0,0.32,2.51,1.1,0.63,0.43,0.57,0.39,0.31,0.92,0.93,1.26,0.92,0.72,0.61,-56600.0,85370756.0,651348646.0,287155346.0,164693906.0,112420916.0,149186394.0,102152430.0,82446285.0,240097333.0,243700886.0,328285455.0,240111542.0,186789909.0,159556664.0,0.0
2021-04-29,24944185,0.0,0.0,0.0,1.0,0.0,21298331,2020-05-25,29004756.0,17336162729.0,592.0,602.0,590.0,602.0,11.0,29147.0,-1.0106439356909505,-0.13434577408719772,-0.8762981616037527,11.033086438122792,20.794955896228302,25.608836497705067,19.001436781609115,25.778256704980834,49.46697640464958,0.0498587335881593,665.0,9.0,6482595.0,1387.0,38423.0,39154.0,2.0,15.0,0.0,6482595.0,31.0,142.0,126.0,6588380073.0,19342000385.0,25.4,74.59,25930380458.0,0.0,560943.0,357330.0,40465.0,13637.0,6488.0,6179.0,2990.0,1835.0,3425.0,1770.0,1159.0,478.0,274.0,178.0,-0.0,0.33,2.59,1.13,0.64,0.44,0.58,0.4,0.31,0.92,0.94,1.25,0.9,0.73,0.61,-158000.0,87889266.0,674001613.0,295323595.0,168423728.0,114843958.0,151876213.0,104074896.0,82948940.0,240212715.0,244878417.0,324224650.0,234630342.0,190121492.0,159649053.0,-0.013201511858535842
2021-05-07,18637428,0.0,0.0,0.0,1.0,0.0,7143265,2020-05-25,35756460.0,21579514979.0,609.0,609.0,600.0,600.0,-2.0,30756.0,-0.22927857317472444,-0.08106437190748406,-0.1482142012672404,8.872161688994405,21.64343298578296,23.100748967945787,48.275862068965445,55.93869731800766,47.76588196579151,-0.7854485324514262,778.0,52.0,6482595.0,872.0,37628.0,37774.0,2.0,8.0,0.0,6482595.0,2.0,107.0,113.0,6567809202.0,19362571256.0,25.32,74.67,25930380458.0,992005.0,558626.0,353369.0,40180.0,13585.0,6466.0,6156.0,3005.0,1814.0,3441.0,1760.0,1159.0,478.0,276.0,178.0,100.0,0.33,2.57,1.13,0.64,0.44,0.58,0.4,0.31,0.92,0.93,1.24,0.9,0.73,0.61,25930380458.0,87490040.0,666719545.0,293224649.0,167769929.0,114511647.0,151206551.0,104567452.0,82002453.0,240721978.0,243699268.0,323908278.0,234918439.0,191758926.0,159695929.0,-0.003327790092674691
2021-05-14,18469270,0.0,0.0,0.0,1.0,0.0,16032642,2020-05-25,28719597.0,17131817777.0,594.0,600.0,589.0,599.0,12.0,30063.0,-3.1439451936238356,-1.9765937806464717,-1.167351412977364,13.202209026280556,21.301874048225418,27.85581320662991,30.65969195001445,19.93606509735542,49.7597921467699,-0.3576478416368589,1059.0,99.0,6482595.0,1280.0,36910.0,37230.0,14.0,15.0,0.0,6482595.0,23.0,84.0,76.0,6577661678.0,19352718780.0,25.36,74.63,25930380458.0,1011057.0,569666.0,360370.0,40841.0,13798.0,6508.0,6230.0,2989.0,1833.0,3448.0,1765.0,1160.0,484.0,278.0,181.0,100.0,0.34,2.62,1.14,0.65,0.44,0.59,0.4,0.31,0.93,0.94,1.24,0.91,0.74,0.62,25930380458.0,89964561.0,680769832.0,298028948.0,170493987.0,115322425.0,153094301.0,103955314.0,82834970.0,241555809.0,244197835.0,323844708.0,237198326.0,193060056.0,162674813.0,-0.0016680571006970587
2021-05-21,18999141,0.0,0.0,0.0,1.0,0.0,15323947,2021-05-19,38625148.0,21474513930.0,556.0,562.0,552.0,557.0,10.0,52919.0,-11.0113119079856,-6.170091193827652,-4.841220714157949,23.78143285770989,10.612421121563637,42.68065046877854,39.42652329749097,30.41058367572923,35.26603122260989,-5.561207188877578,659.0,63.0,6482595.0,1974.0,35061.0,36439.0,19.0,17.0,0.0,6482595.0,103.0,304.0,218.0,6622776609.0,19307603849.0,25.54,74.45,25930380458.0,0.0,580928.0,360181.0,41394.0,13885.0,6593.0,6304.0,3031.0,1811.0,3460.0,1778.0,1159.0,483.0,274.0,189.0,-0.0,0.36,2.63,1.16,0.66,0.45,0.59,0.4,0.31,0.93,0.95,1.25,0.91,0.73,0.65,-8000.0,93641729.0,684189409.0,301678671.0,171558593.0,116779434.0,154979401.0,105362761.0,81787508.0,242130958.0,246431183.0,324619803.0,237088066.0,190049566.0,170451451.0,-0.07269635818816539
2021-05-28,20201104,0.0,0.0,0.0,1.0,0.0,11034323,2021-05-19,28009899.0,16016851343.0,572.0,577.0,568.0,573.0,6.0,27050.0,-9.709475930153076,-9.292555576273646,-0.41692035387942994,30.79157540078655,16.47859386628373,36.7476422695553,60.22514071294552,55.57094215630801,45.99263575191861,-1.4278341648030202,462.0,40.0,6482595.0,842.0,32363.0,32783.0,3.0,22.0,4.0,6482595.0,34.0,440.0,432.0,6603237774.0,19327142684.0,25.46,74.53,25930380458.0,1020176.0,585771.0,353849.0,40605.0,13646.0,6493.0,6213.0,2994.0,1809.0,3413.0,1783.0,1155.0,493.0,267.0,184.0,100.0,0.36,2.58,1.14,0.65,0.44,0.58,0.4,0.31,0.92,0.95,1.24,0.93,0.71,0.63,25930380458.0,94332125.0,671243491.0,295859864.0,168581739.0,114969861.0,152548358.0,104100555.0,81653265.0,238937135.0,247229072.0,323657154.0,242744311.0,185280298.0,165619979.0,0.028320476787455515
2021-06-04,8403442,0.0,0.0,0.0,1.0,0.0,11242619,2021-05-19,30720737.0,18082265480.0,587.0,592.0,582.0,590.0,8.0,31581.0,-3.480041611954107,-6.846651212260335,3.3666096003062282,28.464344561906067,24.935699866384407,32.580220991465005,86.67242419943864,80.43964001049521,54.19273043407479,2.519548218940052,1334.0,11.0,6482595.0,1205.0,31552.0,31434.0,35.0,55.0,0.0,6482595.0,57.0,427.0,425.0,6584211427.0,19346169031.0,25.39,74.6,25930380458.0,1016732.0,585380.0,351223.0,40300.0,13592.0,6474.0,6202.0,2962.0,1802.0,3405.0,1792.0,1150.0,500.0,271.0,179.0,100.0,0.36,2.56,1.13,0.64,0.44,0.58,0.39,0.31,0.91,0.95,1.24,0.95,0.72,0.62,25930380458.0,94214545.0,665178705.0,293545232.0,167848267.0,114623712.0,152422123.0,103009699.0,81304211.0,238193280.0,248648121.0,322488461.0,246348720.0,188571744.0,161643678.0,0.029236820185025512
2021-06-11,18082845,0.0,0.0,0.0,1.0,0.0,6694414,2021-05-19,16072580.0,9521252157.0,591.0,595.0,590.0,595.0,-1.0,19112.0,2.070751648295527,-1.6489025488532387,3.719654197148766,22.371574371801607,24.321574928211902,32.28619881307516,91.21155053358434,94.05084024215135,55.65691291738632,3.1106489905554193,506.0,6.0,6482595.0,298.0,30845.0,30643.0,2.0,39.0,3.0,6482595.0,27.0,310.0,325.0,6575302683.0,19355077775.0,25.35,74.64,25930380458.0,1003870.0,579112.0,345471.0,39762.0,13404.0,6429.0,6149.0,2950.0,1796.0,3399.0,1792.0,1148.0,499.0,275.0,184.0,100.0,0.35,2.52,1.11,0.63,0.43,0.58,0.39,0.31,0.91,0.95,1.24,0.94,0.73,0.63,25930380458.0,93115957.0,653677421.0,289704345.0,165461980.0,113844033.0,150980353.0,102535697.0,81058078.0,237732890.0,248273181.0,321560473.0,246208097.0,190950307.0,165844853.0,0.008438868645864604
2021-06-18,35569395,0.0,0.0,0.0,1.0,0.0,31510916,2021-05-19,24940705.0,15011140567.0,602.0,603.0,600.0,602.0,3.0,25271.0,3.20742371162828,1.1035935869239322,2.103830124704348,20.311306559705844,28.230772162179186,30.844486627815442,84.18300653594763,76.91721132897602,58.9721312105769,3.0380830124090714,414.0,19.0,6482595.0,1830.0,29326.0,30761.0,0.0,0.0,1.0,6482595.0,0.0,0.0,1.0,6566140946.0,19364239512.0,25.32,74.67,25930380458.0,0.0,577447.0,344432.0,39704.0,13379.0,6414.0,6156.0,2949.0,1803.0,3409.0,1768.0,1159.0,494.0,282.0,179.0,-0.0,0.35,2.51,1.11,0.63,0.43,0.58,0.39,0.31,0.91,0.94,1.25,0.93,0.75,0.62,-1000.0,92873820.0,651953932.0,289375901.0,165155318.0,113606554.0,151114590.0,102562078.0,81427098.0,238377117.0,244970642.0,324264115.0,243714243.0,195534669.0,161614705.0,0.011696039763191236
2021-06-25,13852209,0.0,0.0,0.0,1.0,0.0,9854735,2021-05-19,42036170.0,25373026235.0,608.0,608.0,601.0,603.0,-3.0,16899.0,5.32505951316864,3.4290781051673838,1.8959814080012558,16.170679148484865,28.36691646769826,30.937432076914472,84.9002849002848,90.89268755935423,57.42896078725992,1.7463933181473084,515.0,11.0,6482595.0,446.0,29506.0,29448.0,17.0,0.0,0.0,6482595.0,39.0,55.0,16.0,6560359765.0,19370020693.0,25.29,74.7,25930380458.0,991454.0,571698.0,341122.0,39335.0,13277.0,6373.0,6118.0,2948.0,1802.0,3391.0,1775.0,1155.0,494.0,287.0,175.0,100.0,0.35,2.48,1.1,0.63,0.43,0.57,0.39,0.31,0.91,0.94,1.24,0.93,0.76,0.6,25930380458.0,91794419.0,645332609.0,286716694.0,163883812.0,112841129.0,150022322.0,102600090.0,81389154.0,237220727.0,245760724.0,323142102.0,243345396.0,198669261.0,157919530.0,0.0016597514183644708
2021-07-02,10183271,0.0,0.0,0.0,1.0,0.0,13392112,2021-05-19,19140086.0,11355715486.0,598.0,598.0,589.0,591.0,1.0,16850.0,1.2684586330035472,2.3826701083245334,-1.1142114753209862,16.834627394319366,22.962307885736283,30.472316124262587,45.16129032258055,31.54121863799284,49.779130022716,-0.6639213379275646,307.0,26.0,6482595.0,412.0,30150.0,30281.0,1.0,3.0,2.0,6482595.0,4.0,86.0,87.0,6574356990.0,19356023468.0,25.35,74.64,25930380458.0,1006309.0,580033.0,346843.0,39873.0,13395.0,6436.0,6171.0,2962.0,1796.0,3403.0,1786.0,1150.0,492.0,289.0,174.0,100.0,0.35,2.52,1.12,0.63,0.43,0.58,0.39,0.31,0.91,0.95,1.24,0.93,0.77,0.6,25930380458.0,93109959.0,655926519.0,290729714.0,165341895.0,113938222.0,151245092.0,103085317.0,80997722.0,237670743.0,247759669.0,322530404.0,242659688.0,200195814.0,157024495.0,-0.020101179321087265
